0.0601066, -0.103702, 0.0335156, 0.158414, -0.067849, 0.0571586, 0.109547, -0.0586789, 0.0355466, 0.0345009, 0.048239, -0.0135051, -0.0175173, -0.0703616, 0.061387, 0.064728, 
0.000352099, -0.00968262, -0.171734, -0.0803751, -0.0444237, -0.0251743, -0.073048, -0.0766161, 0.0429719, 0.00292611, 0.0144698, 0.0680063, 0.0163221, -0.153707, 0.00549327, -0.0663245, 
-0.0215489, -0.114884, 0.0573731, 0.0756957, -0.0677381, -0.015341, 0.0727267, 0.0543426, -0.0574195, 0.0489369, -0.191226, 0.00783516, 0.0518597, -0.0423648, 0.0254718, 0.0445874, 
0.134419, -0.088179, 0.0381938, -0.0826574, -0.0796766, -0.0305478, -0.107287, 0.0335265, -0.0344516, 0.102523, -0.0611325, 0.132862, 0.0273305, 0.0408597, -0.0118425, -0.0140627, 
-0.0166286, 0.00365985, -0.206953, 0.175679, -0.0921994, -0.0345163, -0.0431943, -0.00260734, -0.070496, 0.0196064, -0.0107753, 0.0455583, -0.0319173, 0.0450188, 0.126196, 0.0456689, 
0.104105, -0.0606211, -0.0311105, 0.0109124, -0.0805868, 0.00474725, -0.161783, -0.0697721, -0.121993, 0.135751, 0.0884129, -0.0898251, -0.0189244, -0.131357, 0.0749923, 0.0559586, 
0.0909394, -0.106133, 0.00025797, 0.13598, -0.0132317, 0.00485458, 0.0423464, 0.0842008, -0.004598, -0.022469, -0.0294717, -0.0288094, -0.00163392, -0.125154, -0.0253617, 0.0530591, 
0.0876719, -0.0126174, -0.0565083, -0.132785, 0.0173334, 0.0519979, 0.0901925, -0.194345, 0.0392711, -0.00522595, 0.0025411, 0.0763641, -0.067333, -0.0622072, 0.0333854, -0.0237072, 
0.0231715, -0.0521233, 0.0282735, 0.102766, -0.150068, 0.0868645, 0.0850171, 0.199992, 0.0856597, 0.151895, 0.115384, -0.132462, -0.015015, -0.102055, 0.0316489, 0.0128275, 
-0.0105231, -0.118478, 0.0927313, 0.00149663, -0.0307248, -0.0426437, -0.113595, 0.0676164, -0.00598064, 0.0966098, 0.0521486, -0.0732296, 0.0178924, 0.069338, 0.101108, 0.017815, 
0.0478567, 0.0366126, -0.175098, 0.215033, -0.0138795, -0.00157176, 0.0349807, -0.183187, -0.120044, 0.11125, -0.0373497, -0.0164766, 0.0688564, -0.0110499, 0.18568, 0.0680009, 
0.16759, -0.0862369, -0.188397, -0.164959, 0.0184953, 0.00935166, 0.0295519, 0.0539092, -0.21412, 0.0454796, 0.090628, -0.0563836, -0.0738075, 0.0969651, -0.00359731, 0.0200942, 
