-0.0641281, 0.00872955, 0.0683587, 0.10819, 0.00520303, 0.005851, 0.236639, -0.131961, -0.0232771, 0.178394, 0.0512002, 0.0211834, 0.0267102, 0.135129, 0.12346, -0.00834977, 
0.0376464, -0.0478067, 0.223681, -0.0563248, 0.0115847, 0.184524, -0.172711, -0.062317, -0.121949, 0.127782, 0.0735677, 0.0640582, 0.0155699, 0.0322815, 0.0820127, 0.106998, 
0.177726, 0.0100143, 0.0944231, -0.033719, -0.0401853, 0.0601483, 0.197515, -0.0616231, 0.0988826, 0.0520773, 0.0754743, 0.134624, 0.00764197, 0.0918211, -0.0668764, 0.0330954, 
0.13374, -0.0388121, -0.0440955, -0.18075, -0.0432678, 0.0442921, -0.0367082, -0.0505637, 0.24785, 0.136405, -0.00473407, -0.119621, -0.000789099, -0.0377591, 0.0274871, -0.0638885, 
0.0152326, -0.0884116, 0.165912, 0.00210281, 0.0884707, 0.0138776, 0.131841, 0.113609, 0.180235, -0.103339, 0.121973, 0.120749, 0.0542266, 0.173467, 0.0103566, 0.0796686, 
0.0467592, 0.0325976, -0.0797341, -0.178999, 0.137267, 0.0866534, -0.0297539, -0.0234269, 0.128096, -0.0115085, 0.00473624, 0.0212576, 0.068739, 0.0859503, 0.0348408, 0.101942, 
-0.026325, 0.186962, -0.103224, -0.112993, 0.138533, 0.0228181, 0.0787311, -0.0402718, -0.0402411, 0.0404346, -0.0628218, -0.110509, 0.291461, -0.16457, -0.0665164, 0.200098, 
-0.098878, 0.0934897, -0.00866411, 0.072877, 0.0890308, 0.0259768, -0.0186592, 0.12952, 0.1405, 0.0964214, -0.0788944, 0.254621, -0.15527, 0.0865898, -0.0739195, -0.00273291, 
0.0552089, -0.022822, 0.0701972, -0.134908, -0.00800238, 0.0573138, -0.06488, 0.0960046, -0.135083, -0.188626, 0.201208, 0.0741754, -0.347745, 0.0854592, 0.0603782, -0.0371217, 
0.0497691, -0.134132, 0.27794, 0.210677, -0.0779134, -0.185818, -0.0475539, 0.03755, 0.0987755, 0.0961392, -0.129282, -0.0872231, -0.121564, -0.0291087, -0.00742556, 0.0134032, 
0.119889, 0.172241, -0.0437259, 0.290093, 0.280961, 0.166256, -0.0435208, 0.000145155, 0.0275959, -0.195666, -0.137082, -0.0498885, 0.00197306, 0.106359, -0.119792, -0.133048, 
0.0368022, -0.0940619, 0.153719, 0.102711, -0.213783, 0.203491, -0.0428494, 0.0498702, 0.154236, -0.00637858, 0.0908322, -0.174459, -0.0478814, 0.138794, 0.0221789, 0.0248423, 
0.137294, 0.100253, 0.0731673, 0.0727785, 0.0826677, -0.118973, 0.12904, -0.216282, -0.0167953, 0.30424, 0.197605, -0.0630384, 0.151903, 0.228578, 0.263715, 0.0385835, 
-0.129159, -0.0126866, -0.045399, 0.152329, -0.0205815, -0.173241, -0.0655257, -0.0680012, 0.103, 0.201176, -0.263659, -0.0429434, 0.0121448, -0.100584, -0.00561659, -0.0761703, 
-0.116813, -0.0673506, -0.0959696, 0.0445225, -0.0885315, -0.141124, -0.19034, 0.21966, 0.03293, -0.0243493, -0.0246107, 0.0921498, -0.0263731, 0.0171884, 0.00631962, 0.157362, 
