0.150261, -0.0547283, -0.120869, 0.111216, 0.0312315, 0.142096, -0.264374, -0.026387, -0.0324027, 0.0135078, 0.058795, 0.122964, 0.00916437, 0.00590761, 0.0554521, -0.165757, 
0.274117, 0.122676, 0.108063, -0.186916, -0.253929, 0.00859456, 0.0799473, -0.085137, 0.113926, 0.0923752, -0.096907, -0.0597534, 0.0299307, -0.0739342, 0.189949, -0.178778, 
-0.249142, 0.044092, 0.098536, -0.0106439, 0.00702898, 0.0745492, 0.13093, -0.0931152, 0.165792, 0.247789, 0.0652529, 0.0726419, -0.116305, 0.017947, 0.00143686, -0.140334, 
-0.140466, -0.0799578, 0.0912826, -0.199834, 0.0250142, -0.0973626, -0.00243933, 0.0871191, 0.117321, 0.0357514, 0.0250394, -0.175566, -0.175724, 0.0895764, -0.185447, -0.0272314, 
0.0876619, -0.00772018, -0.230824, -0.139402, -0.0540323, -0.0932896, -0.0962216, -0.197223, -0.119324, 0.14426, -0.0133747, 0.116896, -0.142851, 0.0856106, -0.0382642, -0.0577044, 
0.0187965, 0.0749429, -0.0915573, 0.109519, -0.151577, -0.138365, 0.0851081, 0.306316, -0.199912, -0.0691765, -0.0333808, 0.0270126, -0.143172, 0.146636, 0.120942, 0.115041, 
-0.356868, 0.131068, -0.13451, -0.09799, -0.0569214, 0.0106918, -0.147993, -0.0507482, 0.175047, 0.221524, 0.0426007, 0.0991827, -0.0790203, -0.177334, 0.0901038, -0.156306, 
0.0774327, -0.0167753, 0.0811901, 0.0656706, -0.114974, 0.220984, 0.098541, 0.168691, 0.228992, 0.197697, 0.253919, 0.0768048, -0.150805, 0.228019, -0.0634431, 0.0199702, 
0.144557, -0.138369, 0.173588, 0.163343, -0.0562287, 0.298871, 0.0901753, -0.178727, -0.0413976, -0.230324, -0.00124243, 0.0374062, 0.265165, -0.206647, -0.0348596, -0.165888, 
0.0276048, -0.032466, 0.0311324, 0.187225, 0.219711, -0.035072, -0.0561317, 0.0654832, 0.113253, 0.301887, 0.00473829, -0.052016, 0.366208, -0.0235476, 0.245472, -0.187541, 
-0.083633, -0.126875, 0.367014, 0.062825, 0.358403, -0.0948337, -0.0555325, -0.0287241, 0.197007, 0.24116, 0.0910191, 0.216046, 0.0839752, 0.285678, -0.107411, 0.21734, 
0.133302, -0.104625, 0.107359, 0.0901961, 0.0978626, 0.0287914, -0.152003, -0.183246, 0.107656, 0.163852, 0.0938777, 0.213182, -0.204546, 0.0504954, 0.213939, -0.0273695, 
-0.0530464, 0.120304, 0.115085, -0.0789316, -0.116113, -0.0771508, 0.0413968, -0.15009, 0.134787, 0.00266443, 0.0202553, 0.0358532, -0.13568, -0.07465, 0.028317, 0.163521, 
0.219978, -0.0074379, 0.0328051, -0.0839229, 0.113127, -0.0981012, 0.005863, 0.177445, -0.090067, -0.125011, 0.0982655, 0.153372, -0.046124, -0.000585463, 0.210423, 0.0656933, 
-0.168389, 0.134678, -0.139357, 0.0806172, 0.0677813, -0.0558465, -0.0209478, 0.0125212, 0.198442, 0.0821184, 0.137896, -0.134599, -0.0244405, 0.0628942, 0.0152117, -0.0211973, 
-0.136755, -0.148543, 0.0808659, -0.300444, -0.00826112, 0.157781, 0.0172203, 0.116935, 0.0802128, 0.0881163, 0.158718, -0.0936823, -0.0221021, 0.0686322, -0.00867446, -0.0568261, 
-0.0146077, 0.0121541, 0.119654, -0.010363, 0.104602, 0.0476295, 0.0276393, 0.0996898, -0.199779, 0.0233031, -0.0436024, -0.0880501, -0.025372, 0.108661, 0.0281653, 0.0401261, 
-0.136947, 0.0698945, 0.0638344, 0.0796099, 0.0126351, -0.235994, 0.0651328, -0.00350803, 0.044759, -0.0466687, -0.217821, 0.026437, 0.187947, -0.0896769, -0.158293, 0.108256, 
0.0955736, 0.0688113, 0.0289799, -0.0243969, -0.00374847, -0.07978, 0.107128, -0.0149773, -0.137822, 0.0634505, 0.0422666, -0.128343, 0.109269, 0.0567213, -0.216481, 0.101957, 
0.13255, -0.0951945, -0.0507688, 0.169364, -0.0386162, 0.0891081, 0.0945064, 0.0786178, -0.0901939, 0.00326675, 0.0471788, 0.126229, -0.0893139, 0.148991, -0.0429388, 0.11203, 
0.223661, -0.0681796, 0.127898, -0.13734, 0.390608, 0.0582673, 0.184555, -0.0612045, 0.137923, -0.206021, -0.0557545, -0.160506, 0.0484409, -0.125357, -0.0742265, -0.10366, 
0.00576465, -0.0727238, 0.260476, 0.141466, -0.178054, -0.126144, -0.112737, 0.159336, 0.233709, -0.123009, 0.0801325, 0.255124, -0.0331469, 0.0962552, 0.0265317, -0.159743, 
0.15158, -0.14307, 0.0405462, 0.21228, 0.169608, -0.000432143, 0.0298103, 0.191345, -0.127262, -0.108803, -0.0171173, 0.134919, -0.0756585, 0.212766, -0.109624, 0.19239, 
-0.0590317, 0.0748254, 0.330087, 0.28201, -0.0775611, -0.114366, 0.0985837, 0.0863879, 0.101501, 0.321994, 0.0647827, 0.323403, -0.0775414, -0.103481, 0.00239779, 0.054676, 
-0.0440352, 0.125846, -0.169839, 0.15972, 0.0685555, 0.111339, -0.258357, -0.111924, -0.194979, 0.0530955, 0.0499217, 0.17, -0.18701, -0.122894, 0.25869, -0.0115204, 
0.0440702, -0.107059, -0.0680384, -0.00930259, -0.131011, 0.0507396, 0.0717396, 0.239974, 0.0744816, 0.0711156, 0.105268, 0.0826929, -0.201803, 0.0586201, 0.116888, -0.100703, 
-0.0814122, -0.0277132, -0.0448871, 0.128711, 0.00572335, 0.173698, 0.172161, 0.0274159, 0.306867, 0.0765821, 0.133122, 0.00681124, 0.0702769, 0.0176709, 0.173609, -0.119981, 
0.1484, -0.173107, 0.283017, 0.0146987, 0.00416097, 0.26833, -0.0578997, 0.0721367, 0.131332, 0.13563, 0.169349, 0.0364837, -0.118566, 0.191231, 0.0130892, 0.291765, 
0.294261, -0.208376, 0.390414, 0.128164, 0.210308, -0.269007, 0.299895, -0.113483, 0.050398, -0.0739322, 0.219102, 0.222001, -0.170695, -0.0739187, 0.114541, 0.0790708, 
0.202487, 0.23302, 0.0831815, -0.077018, 0.41219, 0.241481, -0.00989461, -0.10948, 0.0523898, 0.0987759, 0.0785766, 0.25389, 0.32977, -0.309638, 0.195979, 0.0439824, 
-0.104217, 0.21113, 0.132087, -0.156364, 0.149737, 0.0441217, 0.0448487, -0.0214274, 0.0415806, 0.076812, 0.381051, 0.123726, 0.12432, 0.561064, 0.125668, 0.414567, 
0.0687415, 0.181114, -0.0783334, 0.194512, 0.328574, 0.0982288, -0.130891, 0.128721, -0.259038, 0.0070454, 0.209702, -0.290769, -0.0642301, 0.201932, 0.0803738, -0.129532, 
-0.0772362, -0.00331797, 0.144502, -0.170621, -0.032165, 0.0874546, 0.286326, 0.0251595, 0.0950486, -0.241183, -0.0966742, 0.0379936, -0.0561526, 0.00474992, 0.199593, 0.00412406, 
-0.263025, -0.187593, 0.162834, -0.024285, -0.182003, 0.0397835, 0.149726, -0.0251126, 0.194281, 0.0951869, 0.113222, 0.201417, 0.0134794, -0.00794218, 0.0954867, -0.0416668, 
0.0956045, 0.0166904, -0.0412248, -0.0584413, 0.0103236, -0.210653, 0.0398802, 0.124044, 0.210481, -0.0493571, 0.190426, 0.0803251, -0.164005, 0.264788, 0.0331429, 0.255071, 
-0.125217, 0.147863, 0.281364, 0.132631, -0.0657194, -0.0102064, -0.0334771, 0.0737438, 0.111303, 0.195894, 0.135769, 0.0983033, 0.162389, -0.111619, 0.20439, 0.080465, 
-0.0974118, -0.0276858, -0.264491, -0.150462, -0.0951473, -0.0541902, 0.0614004, -0.0604156, -0.178765, 0.0357818, -0.0746568, -0.0679079, -0.193423, -0.0881429, 0.0477989, -0.0331682, 
0.0598212, -0.192059, 0.0548778, -0.205286, 0.0310647, 0.158564, 0.00132586, -0.0181196, -0.00376392, -0.091959, 0.0850597, -0.0305937, 0.0233791, 0.197136, 0.245191, -0.180742, 
-0.203744, 0.0102316, 0.0164147, 0.19032, -0.0332355, 0.114159, 0.116243, 0.0108887, 0.232898, 0.193214, -0.00107359, -0.0828266, 0.0673034, 0.0239896, 0.159019, -0.0890935, 
-0.199805, 0.108584, 0.178264, -0.176253, 0.0771409, 0.0745979, -0.0191048, 0.0686095, 0.130095, -0.0677952, 0.102379, -0.234491, -0.0187331, 0.129794, -0.162394, 0.0897393, 
-0.199086, 0.197674, 0.00755848, -0.0123438, 0.303476, -0.126065, -0.0394432, -0.00497593, 0.160118, -0.0511889, 0.0167337, -0.0727474, -0.0949091, 0.125968, -0.0661649, 0.0180002, 
0.0078374, -0.0876156, 0.0734371, 0.0984631, -0.140481, 0.14184, 0.240085, 0.380845, -0.131299, -0.245798, -0.240344, 0.125943, 0.0639327, 0.32857, 0.0547821, -0.113273, 
0.26324, -0.125578, -0.100623, 0.14511, -0.0419422, 0.0148392, -0.0399488, 0.211219, -0.0740655, 0.0118132, -0.0828399, 0.24686, -0.0767275, -0.305064, 0.11375, 0.168352, 
0.0538724, -0.0253886, 0.0227611, 0.0103478, -0.101101, 0.114352, -0.186239, 0.102963, 0.0810632, 0.0637825, 0.0635066, 0.305101, -0.144898, 0.00642461, 0.200929, 0.247775, 
